tid,player_name,team_name,team_key,tournament_name,start_date,month,matches,wins,draws,losses,points_match,win_rate,opp_win_rate,event_rank,event_points,event_players,event_teams
liga-2x2-presencial-s2-e3,Banshee,Banshee & Martin,banshee & martin,Liga 2x2 presencial S2-E3,2026-04-25,2026-04,3,1,1,1,4,0.3333333333333333,0.6666666666666666,3,2,8,8
liga-2x2-presencial-s2-e1,Berka,Berka & Nobru,berka & nobru,Liga 2x2 presencial S2-E1,2026-04-04,2026-04,3,0,2,1,2,0.0,0.3333333333333333,7,1,8,8
liga-2x2-presencial-s2-e2,Carlos Kit,Carlos Kit & Gustavo Dias,carlos kit & gustavo dias,Liga 2x2 presencial S2-E2,2026-04-11,2026-04,2,1,0,1,6,0.5,0.3333333333333333,3,2,9,9
liga-2x2-presencial-s2-e1,Cheury,Cheury & Zangalli,cheury & zangalli,Liga 2x2 presencial S2-E1,2026-04-04,2026-04,3,2,0,1,6,0.6666666666666666,0.4444444444444444,3,2,8,8
liga-2x2-presencial-s2-e2,Eduardo,Eduardo & Luís Zangalli,eduardo & luis zangalli,Liga 2x2 presencial S2-E2,2026-04-11,2026-04,3,1,1,1,4,0.3333333333333333,0.2222222222222222,6,1,9,9
liga-2x2-presencial-s2-e2,Ewerson,Ewerson & Gabriel,ewerson & gabriel,Liga 2x2 presencial S2-E2,2026-04-11,2026-04,2,0,0,2,3,0.0,0.6666666666666666,7,1,9,9
liga-2x2-presencial-s2-e3,Fabi,Fabi & João Marmentini,fabi & joao marmentini,Liga 2x2 presencial S2-E3,2026-04-25,2026-04,3,1,1,1,4,0.3333333333333333,0.4444444444444444,5,1,8,8
liga-2x2-presencial-s2-e3,Furiatti,Furiatti & Nakamura,furiatti & nakamura,Liga 2x2 presencial S2-E3,2026-04-25,2026-04,3,1,1,1,4,0.3333333333333333,0.5555555555555555,4,2,8,8
liga-2x2-presencial-s2-e2,Gabriel,Ewerson & Gabriel,ewerson & gabriel,Liga 2x2 presencial S2-E2,2026-04-11,2026-04,2,0,0,2,3,0.0,0.6666666666666666,7,1,9,9
liga-2x2-presencial-s2-e3,Gustavo Dias,Gustavo Dias & Gustavo taverna,gustavo dias & gustavo taverna,Liga 2x2 presencial S2-E3,2026-04-25,2026-04,3,2,0,1,6,0.6666666666666666,0.2222222222222222,2,2,8,8
liga-2x2-presencial-s2-e3,Gustavo taverna,Gustavo Dias & Gustavo taverna,gustavo dias & gustavo taverna,Liga 2x2 presencial S2-E3,2026-04-25,2026-04,3,2,0,1,6,0.6666666666666666,0.2222222222222222,2,2,8,8
liga-2x2-presencial-s2-e1,Johann,Johann & Matheus,johann & matheus,Liga 2x2 presencial S2-E1,2026-04-04,2026-04,3,1,1,1,4,0.3333333333333333,0.2222222222222222,4,2,8,8
liga-2x2-presencial-s2-e1,Jorel,Jorel & Martin,jorel & martin,Liga 2x2 presencial S2-E1,2026-04-04,2026-04,3,3,0,0,9,1.0,0.4444444444444444,1,3,8,8
liga-2x2-presencial-s2-e3,João Marmentini,Fabi & João Marmentini,fabi & joao marmentini,Liga 2x2 presencial S2-E3,2026-04-25,2026-04,3,1,1,1,4,0.3333333333333333,0.4444444444444444,5,1,8,8
liga-2x2-presencial-s2-e2,Luís Zangalli,Eduardo & Luís Zangalli,eduardo & luis zangalli,Liga 2x2 presencial S2-E2,2026-04-11,2026-04,3,1,1,1,4,0.3333333333333333,0.2222222222222222,6,1,9,9
liga-2x2-presencial-s2-e1,Martin,Jorel & Martin,jorel & martin,Liga 2x2 presencial S2-E1,2026-04-04,2026-04,3,3,0,0,9,1.0,0.4444444444444444,1,3,8,8
liga-2x2-presencial-s2-e1,Matheus,Johann & Matheus,johann & matheus,Liga 2x2 presencial S2-E1,2026-04-04,2026-04,3,1,1,1,4,0.3333333333333333,0.2222222222222222,4,2,8,8
liga-2x2-presencial-s2-e3,Melk,Melk & Sônia,melk & sonia,Liga 2x2 presencial S2-E3,2026-04-25,2026-04,3,3,0,0,9,1.0,0.3333333333333333,1,3,8,8
